"x"
"141","NC_000080.6"
"142","NC_000073.6"
"143","NC_000080.6"
"144","NC_000075.6"
"145","NC_000078.6"
"146","NC_000082.6"
"147","NC_000079.6"
"148","NC_000069.6"
"149","NC_000083.6"
"150","NC_000083.6"
"151","NC_000072.6"
"152","NC_000073.6"
"153","NC_000084.6"
"154","NC_000077.6"
"155","NC_000075.6"
"156","NC_000081.6"
"157","NC_000082.6"
"158","NC_000070.6"
"159","NC_000069.6"
"160","NC_000073.6"
"161","NC_000067.6"
"162","NC_000068.7"
"163","NC_000067.6"
"164","NC_000067.6"
"165","NC_000081.6"
"166","NC_000081.6"
"167","NC_000073.6"
"168","NC_000069.6"
"169","NC_000069.6"
"170","NC_000083.6"
"171","NC_000075.6"
"172","NC_000075.6"
"173","NC_000074.6"
"174","NC_000086.7"
"175","NC_000071.6"
"176","NC_000081.6"
"177","NC_000079.6"
"178","NC_000074.6"
"179","NC_000073.6"
"180","NC_000076.6"
"181","NC_000073.6"
"182","NC_000086.7"
"183","NC_000068.7"
"184","NC_000069.6"
"185","NC_000077.6"
"186","NC_000077.6"
"187","NC_000067.6"
"188","NC_000070.6"
"189","NC_000071.6"
"190","NC_000075.6"
"191","NC_000081.6"
"192","NC_000075.6"
"193","NC_000070.6"
"194","NC_000069.6"
"195","NC_000069.6"
"196","NC_000067.6"
"197","NC_000070.6"
"198","NC_000070.6"
"199","NC_000075.6"
"200","NC_000078.6"
"201","NC_000085.6"
"202","NC_000075.6"
"203","NC_000074.6"
"204","NC_000072.6"
"205","NC_000078.6"
"206","NC_000073.6"
"207","NC_000071.6"
"208","NC_000073.6"
"209","NC_000073.6"
"210","NC_000068.7"
"211","NC_000076.6"
"212","NC_000067.6"
"213","NC_000073.6"
"214","NC_000068.7"
"215","NC_000075.6"
"216","NC_000069.6"
"217","NC_000069.6"
"218","NC_000067.6"
"219","NC_000079.6"
"220","NC_000073.6"
"221","NC_000086.7"
"222","NC_000079.6"
"223",""
"224","NC_000085.6"
"225","NC_000079.6"
"226","NC_000067.6"
"227","NC_000083.6"
"228","NC_000078.6"
"229","NC_000079.6"
"230","NC_000081.6"
"231","NC_000076.6"
"232","NC_000080.6"
"233","NC_000075.6"
"234","NC_000085.6"
"235","NC_000073.6"
"236","NC_000077.6"
"237","NC_000068.7"
"238","NC_000078.6"
"239","NC_000082.6"
"240","NC_000076.6"
"241","NC_000076.6"
"242","NC_000071.6"
"243","NC_000076.6"
"244","NC_000073.6"
"245","NC_000077.6"
"246","NC_000073.6"
"247","NC_000067.6"
"248","NC_000072.6"
"249","NC_000068.7"
"250","NC_000084.6"
"251","NC_000077.6"
"252","NC_000076.6"
"253","NC_000081.6"
"254","NC_000079.6"
"255","NC_000082.6"
"256","NC_000085.6"
"257","NC_000070.6"
"258","NC_000074.6"
"259","NC_000070.6"
"260","NC_000086.7"
"261","NC_000070.6"
"262","NC_000067.6"
"263","NC_000068.7"
"264","NC_000080.6"
"265","NC_000084.6"
"266","NC_000081.6"
"267","NC_000072.6"
"268","NC_000070.6"
"269","NC_000071.6"
"270","NC_000067.6"
"271","NC_000070.6"
"272","NC_000079.6"
"273","NC_000077.6"
"274","NC_000076.6"
"275","NC_000072.6"
"276","NC_000078.6"
"277","NC_000084.6"
"278","NC_000071.6"
"279","NC_000081.6"
"280","NC_000071.6"
"281","NC_000079.6"
"282","NC_000076.6"
"283","NC_000073.6"
"284","NC_000077.6"
"285","NC_000073.6"
"286","NC_000071.6"
"287","NC_000085.6"
"288","NC_000071.6"
"289","NC_000069.6"
"290","NC_000073.6"
"291","NC_000079.6"
"292","NC_000075.6"
"293","NC_000067.6"
"294","NC_000069.6"
"295","NC_000073.6"
"296","NC_000070.6"
"297","NC_000085.6"
"298","NC_000067.6"
"299","NC_000081.6"
"300","NC_000086.7"
"301","NC_000080.6"
"302","NC_000073.6"
"303","NC_000068.7"
"304","NC_000078.6"
"305","NC_000075.6"
"306","NC_000073.6"
"307",""
"308","NC_000078.6"
"309","NC_000078.6"
"310","NC_000080.6"
"311","NC_000085.6"
"312","NC_000072.6"
"313","NC_000075.6"
"314","NC_000076.6"
"315","NC_000076.6"
"316","NC_000074.6"
"317","NC_000080.6"
"318","NC_000070.6"
"319","NC_000077.6"
"320","NC_000069.6"
"321","NC_000077.6"
"322","NC_000068.7"
"323","NC_000081.6"
"324","NC_000070.6"
"325","NC_000082.6"
"326","NC_000076.6"
"327","NC_000078.6"
"328","NC_000082.6"
"329","NC_000069.6"
"330","NC_000083.6"
"331","NC_000068.7"
"332","NC_000078.6"
"333","NC_000071.6"
"334","NC_000086.7"
"335","NC_000071.6"
"336","NC_000080.6"
"337","NC_000068.7"
"338","NC_000079.6"
"339","NC_000069.6"
"340","NC_000076.6"
"341","NC_000077.6"
"342","NC_000073.6"
"343","NC_000078.6"
"344","NC_000083.6"
"345","NC_000074.6"
"346","NC_000068.7"
"347","NC_000083.6"
"348","NC_000074.6"
"349","NC_000071.6"
"350","NC_000070.6"
"351","NC_000077.6"
"352","NC_000068.7"
"353","NC_000080.6"
"354","NC_000077.6"
"355","NC_000068.7"
"356","NC_000070.6"
"357","NC_000076.6"
"358","NC_000084.6"
"359","NC_000069.6"
"360","NC_000080.6"
"361","NC_000074.6"
"362","NC_000067.6"
"363","NC_000067.6"
"364","NC_000069.6"
"365","NC_000068.7"
"366","NC_000082.6"
"367","NC_000070.6"
"368","NC_000075.6"
"369","NC_000082.6"
"370","NC_000080.6"
"371","NC_000072.6"
"372","NC_000067.6"
"373","NC_000069.6"
"374","NC_000069.6"
"375","NC_000077.6"
"376","NC_000073.6"
"377","NC_000072.6"
"378","NC_000074.6"
"379","NC_000077.6"
"380","NC_000071.6"
"381","NC_000069.6"
"382","NC_000075.6"
"383","NC_000072.6"
"384","NC_000085.6"
"385","NC_000068.7"
"386","NC_000072.6"
"387","NC_000075.6"
"388","NC_000067.6"
"389","NC_000068.7"
"390","NC_000077.6"
"391","NC_000086.7"
"392","NC_000071.6"
"393","NC_000081.6"
"394","NC_000077.6"
"395","NC_000075.6"
"396","NC_000067.6"
"397","NC_000083.6"
"398","NC_000072.6"
"399","NC_000067.6"
"400","NC_000083.6"
"401","NC_000070.6"
"402","NC_000070.6"
"403","NC_000067.6"
"404",""
"405","NC_000068.7"
"406","NC_000078.6"
"407","NC_000072.6"
"408","NC_000085.6"
"409","NC_000068.7"
"410","NC_000071.6"
"411","NC_000077.6"
"412","NC_000071.6"
"413","NC_000083.6"
"414","NC_000074.6"
"415","NC_000072.6"
"416","NC_000071.6"
"417","NC_000079.6"
"418","NC_000080.6"
"419","NC_000071.6"
"420","NC_000069.6"
"421","NC_000073.6"
"422","NC_000068.7"
"423","NC_000068.7"
"424","NC_000073.6"
"425","NC_000076.6"
"426","NC_000075.6"
"427","NC_000085.6"
"428","NC_000086.7"
"429","NC_000071.6"
"430","NC_000074.6"
"431","NC_000086.7"
"432","NC_000074.6"
"433","NC_000067.6"
"434","NC_000084.6"
"435","NC_000068.7"
"436","NC_000073.6"
"437","NC_000082.6"
"438","NC_000068.7"
"439","NC_000083.6"
"440","NC_000076.6"
"441","NC_000078.6"
"442","NC_000068.7"
"443","NC_000071.6"
"444","NC_000078.6"
"445","NC_000078.6"
"446","NC_000085.6"
"447","NC_000076.6"
"448",""
"449","NC_000071.6"
"450","NC_000069.6"
"451","NC_000079.6"
"452","NC_000073.6"
"453","NC_000082.6"
"454","NC_000085.6"
"455","NC_000086.7"
"456","NC_000067.6"
"457","NC_000069.6"
"458","NC_000072.6"
"459","NC_000082.6"
"460","NC_000081.6"
"461","NC_000083.6"
"462","NC_000077.6"
"463","NC_000067.6"
"464","NC_000083.6"
"465","NC_000075.6"
"466","NC_000078.6"
"467","NC_000070.6"
"468","NC_000082.6"
"469","NC_000075.6"
"470","NC_000071.6"
"471","NC_000068.7"
"472","NC_000067.6"
"473","NC_000076.6"
"474","NC_000067.6"
"475","NC_000071.6"
"476","NC_000080.6"
"477","NC_000081.6"
"478","NC_000076.6"
"479","NC_000070.6"
"480","NC_000069.6"
"481","NC_000074.6"
"482","NC_000075.6"
"483","NC_000082.6"
"484","NC_000076.6"
"485","NC_000067.6"
"486","NC_000072.6"
"487","NC_000075.6"
"488","NC_000069.6"
"489","NC_000067.6"
"490","NC_000077.6"
"491","NC_000077.6"
"492","NC_000075.6"
"493","NC_000067.6"
"494","NC_000075.6"
"495","NC_000074.6"
"496","NC_000080.6"
"497","NC_000071.6"
"498","NC_000072.6"
"499","NC_000074.6"
"500","NC_000079.6"
"501","NC_000086.7"
"502","NC_000072.6"
"503","NC_000080.6"
"504","NC_000081.6"
"505","NC_000068.7"
"506","NC_000067.6"
"507","NC_000079.6"
"508","NC_000081.6"
"509","NC_000071.6"
"510","NC_000077.6"
"511","NC_000072.6"
"512","NC_000075.6"
"513","NC_000078.6"
"514","NC_000069.6"
"515","NC_000078.6"
"516","NC_000070.6"
"517","NC_000080.6"
"518","NC_000076.6"
"519","NC_000083.6"
"520","NC_000073.6"
"521","NC_000075.6"
"522","NC_000083.6"
"523","NC_000083.6"
"524","NC_000081.6"
"525","NC_000071.6"
"526","NC_000072.6"
"527","NC_000075.6"
"528",""
"529","NC_000068.7"
"530","NC_000082.6"
"531",""
"532","NC_000075.6"
"533","NC_000070.6"
"534","NC_000069.6"
"535","NC_000072.6"
"536","NC_000076.6"
"537","NC_000067.6"
"538","NC_000073.6"
"539","NC_000083.6"
"540","NC_000086.7"
"541","NC_000083.6"
"542","NC_000076.6"
"543","NC_000075.6"
"544","NC_000067.6"
"545","NC_000085.6"
"546",""
"547","NC_000070.6"
"548","NC_000079.6"
"549","NC_000070.6"
"550","NC_000083.6"
"551","NC_000067.6"
"552","NC_000084.6"
"553","NC_000077.6"
"554","NC_000083.6"
"555","NC_000072.6"
"556","NC_000085.6"
"557","NC_000080.6"
"558","NC_000084.6"
"559","NC_000071.6"
"560","NC_000068.7"
"561","NC_000072.6"
"562","NC_000068.7"
"563","NC_000082.6"
"564","NC_000083.6"
"565","NC_000080.6"
"566",""
"567","NC_000070.6"
"568","NC_000083.6"
"569","NC_000075.6"
"570","NC_000073.6"
"571","NC_000068.7"
"572","NC_000079.6"
"573","NC_000082.6"
"574","NC_000073.6"
"575","NC_000067.6"
"576","NC_000077.6"
"577",""
"578","NC_000080.6"
"579","NC_000079.6"
"580","NC_000081.6"
"581","NC_000078.6"
"582","NC_000080.6"
"583","NC_000078.6"
"584","NC_000067.6"
"585","NC_000071.6"
"586","NC_000074.6"
"587","NC_000069.6"
"588","NC_000074.6"
"589","NC_000071.6"
"590","NC_000077.6"
"591","NC_000068.7"
"592","NC_000076.6"
"593","NC_000073.6"
"594","NC_000069.6"
"595","NC_000086.7"
"596","NC_000077.6"
"597","NC_000069.6"
"598","NC_000076.6"
"599","NC_000074.6"
"600","NC_000073.6"
"601","NC_000067.6"
"602","NC_000083.6"
"603","NC_000072.6"
"604","NC_000073.6"
"605",""
"606","NC_000069.6"
"607","NC_000080.6"
"608","NC_000085.6"
"609","NC_000075.6"
"610","NC_000083.6"
"611","NC_000068.7"
"612","NC_000079.6"
"613","NC_000067.6"
"614","NC_000078.6"
"615","NC_000079.6"
"616","NC_000081.6"
"617","NC_000075.6"
"618","NC_000083.6"
"619","NC_000078.6"
"620","NC_000082.6"
"621","NC_000079.6"
"622","NC_000079.6"
"623","NC_000067.6"
"624","NC_000077.6"
"625","NC_000070.6"
"626","NC_000071.6"
"627","NC_000069.6"
"628","NC_000074.6"
"629","NC_000071.6"
"630","NC_000081.6"
"631","NC_000076.6"
"632","NC_000078.6"
"633","NC_000074.6"
"634","NC_000081.6"
"635","NC_000079.6"
"636","NC_000071.6"
"637","NC_000072.6"
"638","NC_000067.6"
"639",""
"640","NC_000073.6"
"641","NC_000083.6"
"642","NC_000073.6"
"643","NC_000074.6"
"644","NC_000068.7"
"645","NC_000070.6"
"646","NC_000075.6"
"647","NC_000072.6"
"648","NC_000085.6"
"649","NC_000076.6"
"650","NC_000081.6"
"651","NC_000084.6"
"652","NC_000086.7"
"653",""
"654","NC_000085.6"
"655","NC_000076.6"
"656","NC_000085.6"
"657","NC_000086.7"
"658","NC_000076.6"
"659","NC_000079.6"
"660","NC_000073.6"
"661","NC_000071.6"
"662",""
"663",""
"664","NC_000079.6"
"665",""
"666","NC_000084.6"
"667","NC_000079.6"
"668","NC_000077.6"
"669","NC_000078.6"
"670",""
"671","NC_000077.6"
"672","NC_000080.6"
"673",""
"674","NC_000071.6"
"675","NC_000081.6"
"676","NC_000069.6"
"677","NC_000076.6"
"678","NC_000069.6"
"679","NC_000071.6"
"680","NC_000075.6"
"681","NC_000072.6"
"682",""
"683","NC_000067.6"
"684","NC_000086.7"
"685","NC_000077.6"
"686","NC_000072.6"
"687","NC_000067.6"
"688","NC_000071.6"
"689","NC_000085.6"
"690","NC_000073.6"
"691","NC_000077.6"
"692","NC_000069.6"
"693","NC_000086.7"
"694","NC_000067.6"
"695","NC_000079.6"
"696","NC_000085.6"
"697","NC_000067.6"
"698","NC_000074.6"
"699",""
"700","NC_000081.6"
"701","NC_000068.7"
"702","NC_000082.6"
"703",""
"704","NC_000077.6"
"705","NC_000073.6"
"706","NC_000083.6"
"707","NC_000077.6"
"708","NC_000074.6"
"709","NC_000069.6"
"710","NC_000070.6"
"711","NC_000077.6"
"712","NC_000069.6"
"713","NC_000086.7"
"714","NC_000081.6"
"715","NC_000068.7"
"716","NC_000075.6"
"717","NC_000082.6"
"718","NC_000074.6"
"719","NC_000085.6"
"720","NC_000070.6"
"721","NC_000075.6"
"722","NC_000081.6"
"723","NC_000067.6"
"724","NC_000076.6"
"725","NC_000073.6"
"726","NC_000074.6"
"727","NC_000072.6"
"728","NC_000077.6"
"729","NC_000077.6"
"730","NC_000075.6"
"731","NC_000067.6"
"732","NC_000081.6"
"733","NC_000077.6"
"734",""
"735","NC_000071.6"
"736","NC_000067.6"
"737","NC_000085.6"
"738","NC_000074.6"
"739",""
"740","NC_000071.6"
"741","NC_000067.6"
"742","NC_000082.6"
"743","NC_000072.6"
"744","NC_000085.6"
"745","NC_000078.6"
"746",""
"747","NC_000079.6"
"748","NC_000075.6"
"749","NC_000078.6"
"750","NC_000083.6"
"751","NC_000086.7"
"752","NC_000071.6"
"753","NC_000067.6"
"754","NC_000071.6"
"755","NC_000073.6"
"756","NC_000067.6"
"757","NC_000073.6"
"758","NC_000084.6"
"759","NC_000073.6"
"760","NC_000079.6"
"761","NC_000078.6"
"762","NC_000086.7"
"763","NC_000073.6"
"764","NC_000067.6"
"765","NC_000073.6"
"766","NC_000083.6"
"767","NC_000073.6"
"768","NC_000083.6"
"769","NC_000078.6"
"770","NC_000080.6"
"771","NC_000071.6"
"772","NC_000077.6"
"773","NC_000086.7"
"774","NC_000078.6"
"775","NC_000085.6"
"776","NC_000068.7"
"777","NC_000073.6"
"778","NC_000073.6"
"779","NC_000080.6"
"780","NC_000074.6"
"781","NC_000073.6"
"782","NC_000068.7"
"783","NC_000075.6"
"784","NC_000067.6"
"785","NC_000083.6"
"786","NC_000068.7"
"787","NC_000073.6"
"788","NC_000074.6"
"789","NC_000077.6"
"790","NC_000076.6"
"791","NC_000083.6"
"792","NC_000071.6"
"793","NC_000081.6"
"794","NC_000067.6"
"795",""
"796","NC_000074.6"
"797","NC_000072.6"
"798","NC_000067.6"
"799",""
"800","NC_000076.6"
"801","NC_000076.6"
"802","NC_000083.6"
"803","NC_000086.7"
"804","NC_000076.6"
"805","NC_000070.6"
"806","NC_000077.6"
"807","NC_000071.6"
"808","NC_000072.6"
"809","NC_000080.6"
"810","NC_000070.6"
"811","NC_000081.6"
"812","NC_000076.6"
"813","NC_000078.6"
"814","NC_000072.6"
"815",""
"816","NC_000086.7"
"817","NC_000073.6"
"818","NC_000073.6"
"819","NC_000076.6"
"820","NC_000086.7"
"821","NC_000068.7"
"822","NC_000071.6"
"823",""
"824",""
"825","NC_000072.6"
"826","NC_000069.6"
"827","NC_000086.7"
"828","NC_000085.6"
"829","NC_000072.6"
"830",""
"831","NC_000068.7"
"832","NC_000078.6"
"833","NC_000082.6"
"834","NC_000083.6"
"835","NC_000071.6"
"836","NC_000068.7"
"837","NC_000081.6"
"838","NC_000068.7"
"839","NC_000076.6"
"840","NC_000080.6"
"841","NC_000079.6"
"842","NC_000079.6"
"843","NC_000085.6"
"844","NC_000076.6"
"845","NC_000067.6"
"846","NC_000067.6"
"847","NC_000081.6"
"848","NC_000086.7"
"849","NC_000073.6"
"850","NC_000079.6"
"851","NC_000072.6"
"852","NC_000073.6"
"853","NC_000070.6"
"854","NC_000075.6"
"855","NC_000081.6"
"856",""
"857","NC_000072.6"
"858","NC_000072.6"
"859",""
"860","NC_000077.6"
"861","NC_000071.6"
"862","NC_000073.6"
"863","NC_000077.6"
"864",""
"865","NC_000071.6"
"866","NC_000073.6"
"867","NC_000077.6"
"868","NC_000075.6"
"869","NC_000075.6"
"870","NC_000069.6"
"871","NC_000073.6"
"872","NC_000086.7"
"873","NC_000074.6"
"874","NC_000068.7"
"875","NC_000069.6"
"876",""
"877","NC_000075.6"
"878","NC_000079.6"
"879","NC_000068.7"
"880","NC_000074.6"
"881","NC_000068.7"
"882","NC_000080.6"
"883","NC_000079.6"
"884","NC_000081.6"
"885",""
"886","NC_000086.7"
"887","NC_000074.6"
"888","NC_000076.6"
"889","NC_000080.6"
"890","NC_000085.6"
"891","NC_000070.6"
"892","NC_000080.6"
"893","NC_000072.6"
"894",""
"895","NC_000074.6"
"896","NC_000075.6"
"897",""
"898","NC_000070.6"
"899","NC_000080.6"
"900","NC_000085.6"
"901","NC_000081.6"
"902","NC_000084.6"
"903","NC_000077.6"
"904","NC_000072.6"
"905","NC_000071.6"
"906","NC_000068.7"
"907","NC_000073.6"
"908","NC_000075.6"
"909",""
"910","NC_000073.6"
"911","NC_000069.6"
"912","NC_000078.6"
"913","NC_000076.6"
"914","NC_000074.6"
"915","NC_000073.6"
"916",""
"917","NC_000084.6"
"918","NC_000071.6"
"919","NC_000083.6"
"920","NC_000080.6"
"921","NC_000074.6"
"922","NC_000078.6"
"923","NC_000072.6"
"924","NC_000079.6"
"925","NC_000074.6"
"926","NC_000076.6"
"927","NC_000083.6"
"928","NC_000067.6"
"929","NC_000074.6"
"930","NC_000071.6"
"931","NC_000077.6"
"932","NC_000073.6"
"933","NC_000069.6"
"934","NC_000072.6"
"935","NC_000078.6"
"936","NC_000070.6"
"937","NC_000085.6"
"938","NC_000075.6"
"939","NC_000074.6"
"940","NC_000080.6"
"941","NC_000077.6"
"942","NC_000085.6"
"943","NC_000075.6"
"944",""
"945","NC_000068.7"
"946","NC_000071.6"
"947","NC_000079.6"
"948","NC_000075.6"
"949","NC_000084.6"
"950","NC_000073.6"
"951","NC_000080.6"
"952","NC_000084.6"
"953",""
"954","NC_000077.6"
"955",""
"956","NC_000071.6"
"957","NC_000071.6"
"958","NC_000069.6"
"959","NC_000077.6"
"960",""
"961","NC_000072.6"
"962","NC_000083.6"
"963","NC_000080.6"
"964","NC_000071.6"
"965","NC_000072.6"
"966","NC_000068.7"
"967","NC_000081.6"
"968","NC_000078.6"
"969","NC_000075.6"
"970","NC_000083.6"
"971","NC_000084.6"
"972",""
"973","NC_000067.6"
"974","NC_000078.6"
"975",""
"976","NC_000070.6"
"977","NC_000079.6"
"978","NC_000069.6"
"979","NC_000074.6"
"980","NC_000076.6"
"981",""
"982","NC_000067.6"
"983","NC_000085.6"
"984","NC_000073.6"
"985","NC_000074.6"
"986","NC_000071.6"
"987","NC_000068.7"
"988","NC_000075.6"
"989","NC_000083.6"
"990","NC_000086.7"
"991","NC_000074.6"
"992","NC_000069.6"
"993","NC_000068.7"
"994","NC_000073.6"
"995","NC_000084.6"
"996","NC_000083.6"
"997","NC_000086.7"
"998","NC_000081.6"
"999","NC_000083.6"
"1000","NC_000073.6"
"1001","NC_000086.7"
"1002","NC_000076.6"
"1003","NC_000082.6"
"1004","NC_000070.6"
"1005","NC_000069.6"
"1006",""
"1007","NC_000073.6"
"1008","NC_000075.6"
"1009","NC_000076.6"
"1010","NC_000073.6"
"1011","NC_000069.6"
"1012","NC_000077.6"
"1013","NC_000072.6"
"1014",""
"1015","NC_000073.6"
"1016","NC_000067.6"
"1017","NC_000068.7"
"1018","NC_000074.6"
"1019","NC_000072.6"
"1020","NC_000082.6"
"1021",""
"1022","NC_000075.6"
"1023","NC_000083.6"
"1024","NC_000080.6"
"1025","NC_000073.6"
"1026","NC_000073.6"
"1027","NC_000073.6"
"1028","NC_000069.6"
"1029","NC_000069.6"
"1030","NC_000077.6"
"1031","NC_000075.6"
"1032","NC_000069.6"
"1033","NC_000076.6"
"1034","NC_000071.6"
"1035","NC_000083.6"
"1036","NC_000078.6"
"1037","NC_000076.6"
"1038","NC_000078.6"
"1039","NC_000070.6"
"1040","NC_000068.7"
"1041","NC_000071.6"
"1042","NC_000072.6"
"1043","NC_000067.6"
"1044","NC_000078.6"
"1045","NC_000070.6"
"1046",""
"1047","NC_000076.6"
"1048","NC_000070.6"
"1049","NC_000069.6"
"1050","NC_000075.6"
"1051","NC_000079.6"
"1052","NC_000079.6"
"1053","NC_000071.6"
"1054","NC_000079.6"
"1055","NC_000078.6"
"1056","NC_000085.6"
"1057","NC_000078.6"
"1058","NC_000069.6"
"1059","NC_000077.6"
"1060",""
"1061","NC_000080.6"
"1062","NC_000072.6"
"1063","NC_000071.6"
"1064","NC_000086.7"
"1065",""
"1066","NC_000080.6"
"1067","NC_000071.6"
"1068","NC_000070.6"
"1069","NC_000069.6"
"1070","NC_000068.7"
"1071","NC_000070.6"
"1072","NC_000073.6"
"1073",""
"1074","NC_000075.6"
"1075","NC_000067.6"
"1076","NC_000068.7"
"1077","NC_000069.6"
"1078","NC_000069.6"
"1079","NC_000084.6"
"1080",""
"1081","NC_000069.6"
"1082","NC_000079.6"
"1083","NC_000079.6"
"1084","NC_000067.6"
"1085",""
"1086",""
"1087","NC_000071.6"
"1088","NC_000073.6"
"1089",""
"1090","NC_000068.7"
"1091","NC_000076.6"
"1092","NC_000083.6"
"1093","NC_000070.6"
"1094","NC_000083.6"
"1095","NC_000068.7"
"1096","NC_000072.6"
"1097","NC_000081.6"
"1098","NC_000081.6"
"1099",""
"1100","NC_000076.6"
"1101",""
"1102","NC_000074.6"
"1103","NC_000076.6"
"1104","NC_000081.6"
"1105","NC_000074.6"
"1106","NC_000072.6"
"1107","NC_000071.6"
"1108","NC_000071.6"
"1109","NC_000079.6"
"1110","NC_000067.6"
"1111","NC_000072.6"
"1112","NC_000077.6"
"1113",""
"1114","NC_000072.6"
"1115",""
"1116","NC_000068.7"
"1117","NC_000075.6"
"1118","NC_000083.6"
"1119","NC_000083.6"
"1120",""
"1121","NC_000078.6"
"1122","NC_000078.6"
"1123",""
"1124","NC_000073.6"
"1125","NC_000081.6"
"1126","NC_000067.6"
"1127","NC_000070.6"
"1128","NC_000072.6"
"1129","NC_000071.6"
"1130","NC_000073.6"
"1131","NC_000084.6"
"1132","NC_000076.6"
"1133","NC_000070.6"
"1134","NC_000080.6"
"1135","NC_000084.6"
"1136","NC_000067.6"
"1137","NC_000076.6"
"1138","NC_000081.6"
"1139",""
"1140","NC_000078.6"
"1141","NC_000078.6"
"1142","NC_000073.6"
"1143","NC_000077.6"
"1144","NC_000076.6"
"1145","NC_000070.6"
"1146","NC_000074.6"
"1147","NC_000079.6"
"1148","NC_000072.6"
"1149","NC_000071.6"
"1150","NC_000077.6"
"1151","NC_000084.6"
"1152","NC_000075.6"
"1153","NC_000068.7"
"1154","NC_000073.6"
"1155","NC_000072.6"
"1156","NC_000072.6"
"1157","NC_000086.7"
"1158","NC_000085.6"
"1159","NC_000081.6"
"1160",""
"1161","NC_000073.6"
"1162","NC_000074.6"
"1163","NC_000084.6"
"1164","NC_000083.6"
"1165","NC_000067.6"
"1166",""
"1167","NC_000073.6"
"1168","NC_000083.6"
"1169","NC_000082.6"
"1170","NC_000071.6"
"1171","NC_000067.6"
"1172","NC_000082.6"
"1173","NC_000073.6"
"1174","NC_000067.6"
"1175","NC_000067.6"
"1176","NC_000079.6"
"1177","NC_000070.6"
"1178","NC_000077.6"
"1179",""
"1180","NC_000078.6"
"1181","NC_000083.6"
"1182","NC_000070.6"
"1183","NC_000075.6"
"1184","NC_000077.6"
"1185","NC_000068.7"
"1186","NC_000076.6"
"1187","NC_000080.6"
"1188","NC_000073.6"
"1189","NC_000083.6"
